Cote;CB;Type;Titre;SousTitre;AuteurNom;AuteurPrénom;AuteurAutre;Date;Langue;600;;601$a;;606$a;606$a;606$a;607$a;300$a;330$a
C2017-TER2;23051029;ADV;Les terrains de l'exposition;"Cycle Les terrains de l'exposition""""";Fourgeaud;Nicolas;;2017;;;;;;;;;;"Conférences données le mercredi 22 mars 2017 de 14h à 21h à l'Auditorium de la HEAR Strasbourg.
Cycle de conférences Les terrains de l'exposition
Mars 2017
La critique des modes d’écriture ethnographiques (James Clifford, 1988) et la fièvre de l’archive sont désormais des faits d’époque, tout comme l’affirmation d’un modèle de l’artiste en ethnographe (Hal Foster, 1995). Avec Christiane Geoffroy, Michel Aubry et Lidwine Prolonge qui chacun prennent différemment le costume de l’ethnographe, on reviendra sur leurs manières de donner accès, via l’exposition, au travail de terrain. Avec le film de Joachim Olender, on questionnera plus largement la topique de l’exposition artistique, mais aussi sa pragmatique : selon que l’exposition se loge dans un espace public ou dans un espace privé, le statut et les usages de l’exposition ne seront pas identiques. Débordant le champ de l’art, Christian Besson se demandera comment l’exposition, geste ou dispositif, peut être envisagée dans l’espace des pratiques sociales non artistiques et, par là-même, constituer un objet d’étude anthropologique.
14h – Présentation de la journée par Nicolas Fourgeaud
14h15 – Entretien avec l’artiste Christiane Geoffroy: D’une résidence aux îles Kerguelen Où il sera notamment question d’un travail d’enquête et d’observation aux îles Kerguelen, d’objectivité ethnographique, d’écriture, de modèles fictionnels, de James Clifford, de Donna Haraway, de dioramas et autres dispositifs d’exposition dédiés à l’exposition des non-humains, d’impérialisme, de culte de la nature sauvage et de diverses autres choses.
15h15 – Michel Aubry: Tatline mis en musique « Après s’être enrôlé dans l’art par amour pour la cornemuse et en avoir tenté l’inventaire avec son film inachevé Situation des instruments (1982), Aubry s’éprend d’un autre instrument à vent : les launeddas. Ancestrale clarinette sarde faite de trois cannes de roseau munies d’anches simples – la plus longue servant de bourdon, les deux courtes de tuyaux mélodiques – les launeddas sont d’une simplicité parfaite. […] Fondé sur un apprentissage oral et une production autonome, l’instrument échappe au contrôle de programmes écrits. […] - en plus d’être musical, l’intérêt de l’artiste serait aussi pédagogique : comment transmettre un “modèle évolutif” tout en le gardant secret ? Par quelques articles spécialisés et un film intitulé Is Launeddas (1992-1999), Aubry documentera en ethnomusicologue sérieux la construction, le jeu et la transmission de l’instrument. » (Extrait de Hélène Meisel, « Le maître étalon. Michel Aubry ou comment faire chanter les avant-gardes exemplaires » in Les Cahiers du Musée national d’art moderne, printemps 2014, n° 127).
16h30 – Lidwine Prolonge: Something Must Be Wrong at the Asylum for the Normal. À partir d’une oeuvre, Villa Cyrnos, présentée à la Villa Arson en 2015, portant sur la période peu explorée d’un point de vue historique où l’école d’art était la « clinique Cyrnos » (1927-1964), nous remettrons en circulation archives (réelles ou fabriquées), récits (dont un texte de Thomas Clerc écrit spécifiquement pour l’exposition) et quelques preuves. Il s’agira de raconter comment s’est construite cette exposition de la fiction d’une institution dans une autre institution, sur les mêmes lieux, sur les lieux mêmes – il est peut-être toujours question de crime –, et de poursuivre sa fonction rumorale.17h30 – Christian BessonMontrer/occulter, toucher/ne pas toucher. Le cas des reliques. Cet exposé s’inscrit dans une recherche qui entend explorer ce que pourrait être une « anthropologie de la montre ». Une telle anthropologie suppose de suspendre le jugement esthétique lié à la notion d’exposition et, hors de tout ethnocentrisme, de s’aventurer sur le terrain comparatiste des phénomènes de monstration. L’anthropologie touche aux rites, aux croyances et aux institutions attachées à la naissance et à la mort, à la sexualité et aux systèmes matrimoniaux, à la nourriture, la chasse, la pêche ou l’agriculture, au commerce et à la guerre… Nous n’examinerons ici que des phénomènes liés à la mort et à ce qui reste et se transmet du cadavre : la dépouille et ses reliques. Un terrain ou s’entrecroisent deux couples d’oppositions : montrer vs occulter, et toucher vs ne pas toucher.19h – Projection du film de Joachim OlenderLa Collection qui n’existait pas La Collection qui n’existait pas, 2014, 53 min, en présence du réalisateur.";
C2018-BAR;23366849;ADV;[Conférence];;Bartholl;Aram;;2018;fre;Bartholl, Aram;;;;;;;;À la veille du vernissage de son exposition à La Chaufferie, galerie de la HEAR, l?artiste Aram Bartholl présentera son travail lors d'une conférence en anglais, ouverte à tous. Conférence le 4 avril 2018 à l'auditorium de la HEAR. L'artiste exposera également à la Chaufferie, galerie de la HEAR, jusqu'au 6 mai 2018.;
C2018-BEL;23361515;ADV;Conférence;;Beloufa;Neil;;2018;fre;;;;;;;;;"Conférence donnée par Neil Beloufa. La complexité est son terreau. La déconstruction, sa méthode. Dans ses installations vidéo, où le dispositif souvent rêche compte autant que le film exposé, Neil Beloufa démonte clichés et propagande, qu?ils soient télévisuels, cinématographiques, économiques ou politiques. Le familier bandana, par exemple, devient sujet d?étude. L?artiste interroge le message de ce bout de tissu imprimé rouge, supposé autant marquer la singularité du cow-boy, du gangster, de l?anarchiste, du hippie ou du gay?"" (Source : hear.fr)""";
C2018-BEN;23366825;ADV;"If You Really Love Me, You'll Choose a Better Font to Get Me Back""""";"Cycle de conférences Graphisme techné""""";Bennewith;David;;2018;fre;;;;;;;;;"Conférence donnée le 8 février 2018 à l'auditorium de la HEAR. La conférence en anglais ""If You Really Love Me, You?ll Choose a Better Font to Get Me Back"", qui s'inscrit dans le cadre du cycle Graphisme technè est proposé par David Bennewith, designer graphique et chercheur d'origine néo-zélandaise."" (Source : hear.fr)""";
C2018-BER;23386279;ADV;Rencontre avec Bertrand Charles;;Charles;Bertrand;;2018;fre;;;;;Reportage;Journalisme d'enquête;;;"Rencontre organisée le 08 novembre 2018. Diplômé de l?atelier didactique visuelle et directeur d?une société de renseignement d?affaires, Bertrand Charles vient partager les outils qu?il a développés ou acquis dans les domaines de l?investigation journalistique et des opérations clandestines. Depuis une vingtaine d?années, il les met en ?uvre au quotidien pour fracturer le réel et naviguer dans ses couches profondes.
Rencontre avec un « infranaute », navigateur des couches profondes de la réalitéComment décrypter des situations complexes, des environnements d?affaires ultra opaques sans laisser de trace ? Comment comprendre les logiques claniques, politiques, familiales, tribales sous-jacentes, en se frayant un chemin entre violences d?Etats, crime organisé et corruption ? Ancré par une éthique solide, passant en permanence d?un pays à l?autre, il ?uvre, avec ses équipes d?« infranautes », à fracturer le voile des apparences et s?immiscer dans ses fissures, à décrire les règles du jeu tacites pour permettre à ses commanditaires, dirigeants d?entreprises, de voir la réalité sans filtre, d?appréhender un terrain avant de s?y projeter, d?éviter les pièges ou de déminer une crise. Une démarche subversive qui ouvre le champ des arts appliqués, à rebours des routes balisées de la connaissance.";
C2018-LEB;23366850;ADV;Ce que le Sida m'a fait;Conférence organisée par Anne Bertrand;Lebovici;Elisabeth;;2018;fre;;;;;Sida;;;;"Critique et historienne de l'art, mais aussi témoin direct et engagé, Elisabeth Lebovici présentera à la HEAR son livre, Ce que le sida m'a fait. Art et activisme à la fin du XXe siècle"" (JRP Ringier-La Maison rouge, Zurich-Paris, 2017).""
Conférence organisée par Anne Bertrand (collège Théories), avec le soutien d?Anne Laforet et Lidwine Prolonge (séminaire « Girls only want to have fun(damental human rights) ») ainsi que de Mathieu Boisadan (atelier Peinture(s)).";
C2018-PRI;23366813;ADV;Entre le geste calligraphique et la programmation typographique;"Cycle de conférences Graphisme techné""""";Priez;Julien;;2018;fre;;;;;;;;;"Conférence donnée le 8 mars 2018 à l'auditorium de la HEAR. La conférence ""Entre le geste calligraphique et la programmation typographique"" est proposé par Julien Priez, graphiste, calligraphe et dessinateur de caractères indépendant et s'inscrit dans le cadre du cycle Graphisme technè."" (Source : hear.fr)""";
C2018-ROB;23361539;ADV;Les outils et les méthodes de la conception graphique;"Cycle de conférences Graphisme techné""""";Robial;Étienne;;2018;fre;;;;;;;;;"Conférence donnée par Etienne Robial dans le cadre du Cycle de conférences Graphisme techné"". ""Autour d?une trentaine de mes réalisations, identités de marques, logotypes? nous ferons un parcours dans le temps à travers les techniques et les méthodes employées pour chacun d?eux. Les tracés régulateurs, les gabarits, les grilles, les systèmes évolutifs, les procédés aléatoires, etc. Les moyens utilisés pour atteindre des objectifs fixés: mieux identifier, mieux hiérarchiser, mieux valoriser, mieux vendre? et sans se préoccuper de «faire joli» pour séduire. Les outils de réalisation, du plomb à la photocomposition, puis à l?informatique aujourd?hui, ont beaucoup évolué, mais mon métier est toujours resté le même. Les évolutions technologiques perturbent aujourd?hui les esprits des utilisateurs. Ambiguïtés, paradoxes, confusions, malentendus? concepteurs, auteurs, artistes, autodidactes, amateurs!"" (Source : hear.fr)""
Cycle de conférences organisé par le master Design de l?Université de Strasbourg, les ateliers de Communication graphique et Didactique visuelle de la Haute école des arts du Rhin et les Musées de la ville de Strasbourg.";
C2019-KOE;23385008;SM;Rencontre avec Aurore Koechlin;Patriarcat : pouvoir et classe;Koechlin;Aurore;à l'invitation de Sandra Chamaret, de Sandrine Israël-Jost et de l'atelier Didactique-visuelle;2019;fre;;;;;;;;;Conférence du 18 décembre 2019 dans le cadre du cycle de conférences « Le(s) féminisme(s) : formes en tous genres ».;
C2019-LEC;23386190;SM;Présentation de la revue Panthère Première;;Le Cozanet;Laurène;à l'invitation de Sandra Chamaret, de Sandrine Israël-Jost et de l'atelier Didactique-visuelle;2019;fre;;;;;;;;;"Conférence du 23 octobre 2019 dans le cadre du cycle de conférences « Le(s) féminisme(s) : formes en tous genres ».
Présentation de Panthère Première, revue indépendante, semestrielle, généraliste et féministe, lancée en septembre 2017, qui s?intéresse à la rencontre entre intime et politique.";
C2019-ORL;23385826;ADV;Orlan;;Orlan;;;2019;fre;Orlan(1947-....);;;;;;;;La HEAR a le plaisir d?accueillir l?artiste internationale ORLAN pour une conférence-rencontre exceptionnelle, suivie d?un échange avec le public et les étudiants. N?ayant de cesse depuis le milieu des années 1960 d?interroger le corps, ses identités et les pressions qu?il subit, ORLAN diversifie les approches en multipliant les formes de création. La photographie, l?installation, la vidéo, le dessin, la sculpture et bien sûr la performance lui permettent de faire du corps, de son corps, une ?uvre. Politiques, féministes et engagées, ses créations n?ont de cesse de surprendre par leur originalité et leur audace. Il faut rappeler qu?ORLAN fut la première artiste, dans les années 1990, à utiliser la chirurgie comme medium lors de ses performances en bloc opératoire (Opera Surgery, 1991). L?hybridation du corps ressort de son travail ainsi que les empreintes laissées dans la chair par une société normée. Aujourd?hui encore ORLAN propose des ?uvres qui mélangent images de l?artiste et iconographies venues d?ailleurs pour mieux explorer la notion de standard au-delà des frontières de l?Occident (Self-hybridations amérindiennes, 2005-2008). ORLAN est également exposée à la galerie AEDEN dans le cadre de l?exposition Génèses, jusqu?au 3 février 2019.;
C2019-WAG;23385785;ADV;Nogoland;À l?invitation de l?équipe enseignante Année 1 et l?atelier de Communication graphique;Wagon;Gwenola;;2019;fre;Wagon, Gwenola(19..-....);Degoutin, Stéphane;;;;;;;"Les artistes et chercheurs Gwenola Wagon et Stéphane Degoutin présenteront leur travail à l?auditorium de la HEAR le 23 mai 2019
Les projets de Stéphane Degoutin et Gwenola Wagon interrogent des expériences de modes de vie alternatifs post-internet (Sharing Life, Laboratoire de schizophrénie contrôlée), le travail et sa mutation en poudre (Stockorama, Cyborgs dans la brume), les lieux d?internet (Globodrome, Le Terrier, World Brain, La Société nuage 1 et 2), les images d?une guerre solubles dans les danses de clips et de caméras embarquées (Dance Party in Iraq, War), la ville et ses potentiels (Voyages immobiles, Architecture potentielle, Moilesulaz échelle 1, Musée du terrorisme).";
C2019-WAL;23385802;ADV;Franz Erhard Walther;L'Action comme forme de l'oeuvre, Conférence organisée par Anne Bertrand (collège Théories), avec le soutien de Gérard Starck (atelier La Fabrique) et de Mathieu Boisadan (atelier Peinture(s));Walther;Franz Erhard;Dialogue avec Erik Verhagen;2019;fre;Walther, Franz Erhard (1939-....);;;;;;;;Pour Franz Erhard Walther, c?est au spectateur de définir l??uvre dont il fait partie. Son corps interagit avec le matériau des objets dont il modifie le statut au moment où il s?en saisit. Il participe ainsi à la création de l??uvre, et développe avec elle un langage sculptural, dans le temps et dans l?espace. Au croisement entre art conceptuel et minimal, action, peinture abstraite et Land Art, l?art de Franz Erhard Walther, depuis le début des années 1960, se définit par son caractère processuel, hybride, interrelationel, et toujours redéfini. NB : L?échange entre Franz Ehrard Walther et Erik Verhagen aura lieu en anglais.;
C2019-WIL;23384996;SM;Le bon, le vrai, le beau 1968 - 2018;;Willem;;à l'invitation de ??;2019;fre;Willem(1941-....);Faur, Jean-Pierre;;;;;;;"Conférence du 28 novembre 2019 dans le cadre du cycle de conférences «?Super Constellation?»
L?auteur Willem et l?éditeur Jean-Pierre Faur viennent présenter Le bon, le vrai, le beau 1968 ? 2018, 50 ans de l??il de Willem sur la culture, la contre-culture, les marges? L?intégrale des rubriques publiées dans «?De Nieuwe Linie?», Ix, Harakiri Hebdo, Charlie Hebdo, Charlie Mensuel, Zero, Libération, Charlie Hebdo II? Plus de 2000 Rubriques au format identique aux originaux?!";
